#{"t_start": 1733943896.3583431, "env_id": null}
r,l,t
103.6,72,30637.137012
104.95,99,30638.414941
107.05,141,30640.213308
104.9,104,30641.707869
103.4,82,30642.748245
103.15,63,30643.55894
103.5,70,30644.700198
102.55,51,30645.382703
103.45,69,30646.284269
103.15,63,30647.170251
103.9,78,30648.347991
101.8,36,30648.822158
104.35,87,30650.125932
105.05,101,30651.751321
103.15,63,30652.74739
104.25,85,30653.863871
103.2,64,30654.761093
104.55,92,30655.967317
103.65,73,30656.919147
103.8,91,30658.264446
103.85,91,30659.446791
103.1,62,30660.252014
101.45,31,30660.647521
102.05,45,30661.205686
104.55,91,30662.333513
103.35,67,30663.223672
104.7,94,30664.439637
103.1,69,30665.327976
103.0,60,30666.294517
104.5,93,30667.81068
104.85,97,30669.346231
103.55,71,30670.234533
103.8,78,30671.233151
104.95,99,30672.482919
104.45,89,30673.595358
104.2,84,30674.677308
104.05,81,30675.840892
102.85,57,30676.623236
103.55,71,30677.521451
103.65,73,30678.441546
104.0,80,30679.466776
102.55,52,30680.231637
100.05,1,30680.247195
103.35,67,30681.168524
104.3,86,30682.48763
105.95,119,30684.392187
104.75,95,30685.837229
102.4,48,30686.459922
104.0,80,30687.498529
104.75,95,30688.757652
102.45,49,30689.380283
101.95,39,30689.904294
103.1,62,30690.69822
100.05,1,30690.719274
105.3,106,30692.037864
106.3,126,30693.618015
102.85,62,30694.410195
102.9,58,30695.198828
103.75,75,30696.277309
103.45,69,30697.168951
104.5,90,30698.545557
104.1,82,30699.729509
101.3,26,30700.096045
104.35,87,30701.349244
103.85,77,30702.366091
102.4,48,30703.128457
100.5,10,30703.258603
103.9,78,30704.315197
102.9,58,30705.066036
104.55,92,30706.265257
103.15,63,30707.092716
103.25,65,30707.941646
103.05,61,30708.739149
102.85,68,30709.616792
104.0,81,30710.624607
102.85,57,30711.343028
103.2,64,30712.345823
104.65,93,30713.675226
102.2,44,30714.379223
103.1,62,30715.361203
104.7,95,30716.944938
102.8,56,30717.694859
104.0,80,30718.726828
104.35,99,30720.010904
104.7,94,30721.238905
103.55,71,30722.168806
102.9,58,30722.975083
104.8,96,30724.320906
104.0,80,30725.365223
103.7,74,30726.381868
104.9,100,30727.757525
102.8,56,30728.467935
103.4,68,30729.420085
100.05,1,30729.444185
103.45,69,30730.64751
102.7,54,30731.516882
104.35,87,30732.894127
104.1,82,30734.004312
104.6,92,30735.185444
102.95,59,30735.944028
102.6,52,30736.639509
102.2,44,30737.216232
103.05,61,30738.003829
102.05,41,30738.54346
104.25,85,30739.773747
103.3,66,30740.677333
103.6,72,30741.589816
103.1,62,30742.372908
101.4,28,30742.73088
105.25,105,30744.143947
103.95,87,30745.26383
102.0,42,30745.911293
103.0,71,30747.095141
102.8,56,30748.040875
104.55,91,30749.387631
102.1,44,30749.985367
104.2,101,30751.42179
100.05,1,30751.443334
104.8,98,30752.721348
104.2,84,30753.813013
104.05,85,30754.893699
104.15,83,30755.955637
104.7,99,30757.356132
102.65,56,30758.099134
103.8,76,30759.049294
102.7,56,30759.849424
103.0,60,30760.615468
102.65,53,30761.311009
104.5,90,30762.735
103.7,74,30763.8992
102.4,48,30764.636039
103.9,93,30765.913441
103.85,77,30767.069656
104.9,98,30768.357
103.5,70,30769.28182
104.1,87,30770.429172
104.05,85,30771.54319
103.15,66,30772.385965
104.95,101,30773.675471
104.05,81,30774.705722
103.45,69,30775.638596
102.85,57,30776.398822
103.95,88,30777.771547
104.55,91,30779.121515
104.55,100,30780.683138
102.85,65,30781.588718
105.05,101,30782.886999
105.45,111,30784.490966
103.55,71,30785.487342
103.25,66,30786.353141
103.15,63,30787.17729
104.35,93,30788.388171
103.75,90,30789.561059
104.8,100,30790.873109
102.95,62,30791.7041
102.75,57,30792.444497
101.85,37,30792.956741
103.65,73,30794.174731
102.65,53,30794.993049
105.2,104,30796.615407
103.6,72,30797.655402
103.7,74,30798.623251
102.95,59,30799.387811
103.45,81,30800.45466
104.75,97,30801.697257
103.15,63,30802.527493
103.45,77,30803.523881
104.7,94,30804.813253
103.65,73,30805.772068
103.65,74,30806.726358
102.9,58,30807.520639
105.2,106,30808.973072
103.25,65,30809.943571
100.05,1,30809.964661
104.95,99,30811.544886
101.7,34,30812.097453
104.5,91,30813.484824
103.05,61,30814.309811
103.6,73,30815.268022
104.2,84,30816.35452
103.15,63,30817.176136
104.9,98,30818.456817
103.95,85,30819.520231
104.8,103,30820.950066
103.35,74,30821.923259
104.65,93,30823.158327
100.05,1,30823.171839
103.05,61,30823.975129
102.35,47,30824.620435
104.2,84,30825.81366
103.05,61,30826.761122
100.05,1,30826.773138
102.65,53,30827.609087
103.6,72,30828.786501
101.8,36,30829.264902
100.05,1,30829.278415
102.4,48,30829.891238
105.1,103,30831.249523
101.85,37,30831.795808
104.7,94,30833.091084
104.5,90,30834.26486
104.5,90,30835.433989
100.05,1,30835.447524
103.2,64,30836.259646
103.65,84,30837.330436
100.05,1,30837.349443
102.3,46,30837.944391
103.35,67,30838.974109
103.95,79,30840.11756
102.9,58,30840.889531
103.25,65,30841.818492
103.9,78,30843.084419
104.5,90,30844.526882
103.95,79,30845.659537
101.0,20,30845.920053
103.9,90,30847.097509
105.1,102,30848.591365
103.7,74,30849.564066
102.7,54,30850.253403
103.85,77,30851.248747
102.2,44,30851.824203
101.1,22,30852.109436
102.3,46,30852.69352
103.55,71,30853.608955
102.7,54,30854.292732
103.55,71,30855.236086
102.25,46,30855.855557
103.5,70,30856.780361
103.35,68,30857.701759
100.65,15,30857.972916
103.65,73,30859.226825
101.75,35,30859.774721
104.65,97,30861.273468
103.6,72,30862.223455
103.15,63,30863.055246
105.25,105,30864.424961
103.7,74,30865.459184
103.75,75,30866.597669
104.55,93,30867.775608
102.8,56,30868.48144
102.35,47,30869.075643
102.65,53,30869.841075
103.7,78,30870.855774
101.3,26,30871.212752
104.0,80,30872.25397
103.5,70,30873.158064
103.3,66,30874.136935
102.5,50,30874.975372
104.15,83,30876.335228
104.85,101,30877.700551
104.05,81,30878.721994
100.05,1,30878.73404
104.65,98,30879.983187
104.55,91,30881.14779
103.75,75,30882.105392
102.55,51,30882.752784
104.3,86,30883.845889
102.5,50,30884.486597
105.55,111,30886.064627
103.7,74,30887.12015
104.4,88,30888.274911
105.15,105,30889.734223
103.45,69,30890.836596
103.65,73,30892.021957
104.3,89,30893.450682
105.0,105,30894.848935
102.45,49,30895.475603
103.9,78,30896.493762
102.9,58,30897.24473
103.05,64,30898.079484
102.7,54,30898.780621
103.5,70,30899.668993
102.5,50,30900.336173
103.25,65,30901.192999
103.65,73,30902.221934
104.85,98,30903.527969
102.0,40,30904.123698
104.15,83,30905.215312
103.8,76,30906.349945
104.5,90,30907.657831
101.85,37,30908.242153
105.15,106,30909.745777
102.15,43,30910.289466
102.8,56,30911.014993
103.7,74,30911.982788
105.2,106,30913.471192
103.35,67,30914.324757
104.25,95,30915.547716
103.6,72,30916.484881
104.95,99,30917.796619
102.55,51,30918.465979
104.15,83,30919.595426
104.7,94,30920.896674
101.85,39,30921.408554
101.85,37,30921.967239
104.4,88,30923.208844
100.05,1,30923.223861
103.65,81,30924.414465
102.9,59,30925.273123
102.95,59,30926.061463
103.7,76,30927.019791
102.4,48,30927.656552
102.55,51,30928.31158
103.55,82,30929.512967
101.55,31,30929.98613
103.5,70,30930.932744
104.65,93,30932.267897
103.4,68,30933.154018
104.25,85,30934.23792
103.65,73,30935.175867
103.0,60,30935.979343
102.0,40,30936.49853
102.75,55,30937.220887
104.1,82,30938.455271
102.65,53,30939.241899
103.7,74,30940.447218
100.05,1,30940.460744
103.65,73,30941.529222
103.7,74,30942.50365
101.0,20,30942.765777
103.6,76,30943.765819
103.4,80,30944.809227
104.3,88,30945.961426
102.25,45,30946.611164
103.6,78,30947.754054
105.45,115,30949.222996
102.75,55,30949.906656
104.05,81,30950.917771
104.95,99,30952.265389
102.9,58,30953.03546
102.35,47,30953.704756
103.1,63,30954.669671
102.2,44,30955.34014
102.4,48,30956.196815
101.9,38,30956.834643
104.1,82,30957.964341
103.9,82,30959.024361
101.65,33,30959.455139
103.05,68,30960.340443
104.55,91,30961.508342
103.3,66,30962.392755
103.1,62,30963.211413
103.55,80,30964.233192
104.35,91,30965.386129
104.6,95,30966.591636
104.55,148,30968.713259
104.4,90,30970.008504
103.3,74,30971.162994
104.3,86,30972.479034
103.4,68,30973.451576
103.75,75,30974.617808
103.85,77,30975.673191
103.4,69,30976.564615
103.3,66,30977.426348
104.25,85,30978.534679
102.0,40,30979.036908
104.55,91,30980.167291
104.1,82,30981.218517
105.45,109,30982.600238
105.1,102,30984.093893
104.15,83,30985.153925
103.8,76,30986.332009
104.75,95,30987.796018
102.35,47,30988.526955
104.9,104,30989.938453
104.2,84,30991.018457
104.4,98,30992.265303
104.85,103,30993.631906
105.2,107,30995.167383
101.4,28,30995.537639
103.55,71,30996.46296
103.5,70,30997.370479
104.45,89,30998.510437
103.75,75,30999.518473
103.8,76,31000.491938
104.1,82,31001.763338
105.3,107,31003.300138
103.0,60,31004.293059
103.2,64,31005.223503
102.3,46,31005.810569
103.25,65,31006.63582
102.6,52,31007.298602
102.35,47,31007.888819
103.9,78,31008.861508
103.6,72,31009.773686
103.85,77,31010.977009
103.6,88,31012.146859
101.35,32,31012.564353
104.55,100,31013.87037
103.75,75,31014.830535
104.4,88,31015.997267
103.3,69,31016.902837
101.4,28,31017.265408
101.55,31,31017.746986
104.0,80,31019.025436
104.8,97,31020.531089
103.75,75,31021.699702
103.2,64,31022.547533
104.15,87,31023.794031
102.65,53,31024.469717
102.4,50,31025.122665
103.6,72,31026.075651
103.2,64,31026.874673
102.4,48,31027.467933
104.45,89,31028.75133
103.8,76,31029.752752
103.65,73,31030.702948
104.85,101,31031.994082
104.6,92,31033.186132
103.05,61,31034.116225
104.2,84,31035.36762
103.6,84,31036.731114
103.75,75,31037.865849
103.95,79,31038.958405
104.25,85,31040.066944
102.6,52,31040.749543
102.6,52,31041.413536
102.15,46,31042.011436
100.05,1,31042.025462
103.95,79,31043.027314
103.8,76,31043.967998
102.45,49,31044.597263
103.45,69,31045.46829
103.7,74,31046.405793
103.35,67,31047.30883
104.25,85,31048.667069
103.4,70,31049.597054
104.35,87,31050.947908
102.65,53,31051.771407
103.9,78,31052.977071
103.55,71,31053.911658
103.5,70,31054.96418
103.55,71,31056.03624
104.05,81,31057.104157
102.65,53,31057.786582
102.15,43,31058.357569
104.55,91,31059.498742
104.4,88,31060.644275
101.3,26,31060.987696
103.15,74,31061.92446
102.25,45,31062.523387
103.25,65,31063.396046
104.85,97,31064.781816
103.3,66,31065.755852
103.5,70,31066.832965
103.1,62,31067.77994
103.55,71,31068.840246
103.1,62,31069.644905
102.6,52,31070.305337
103.05,61,31071.086917
103.55,71,31071.997007
104.65,93,31073.177142
102.35,47,31073.775735
100.05,1,31073.797792
104.5,90,31074.950428
102.95,59,31075.85169
103.3,66,31076.684958
102.35,47,31077.305868
103.25,67,31078.201494
104.6,92,31079.411463
104.65,93,31080.625917
104.45,89,31081.86623
103.85,77,31083.088714
100.05,1,31083.105615
102.6,53,31083.976941
102.45,50,31084.853087
102.75,55,31085.604288
102.45,49,31086.214499
105.2,104,31087.507074
103.2,64,31088.308064
104.8,96,31089.512855
103.05,61,31090.271748
100.6,12,31090.42043
103.05,61,31091.243001
103.2,64,31092.164533
103.2,64,31093.026886
105.4,108,31094.424607
104.75,97,31095.680931
104.4,88,31096.819444
103.0,60,31097.680262
102.85,57,31098.576324
103.2,75,31099.734874
103.3,78,31100.93614
105.1,102,31102.293973
103.65,73,31103.358275
105.05,102,31104.687266
104.95,99,31105.99544
100.75,15,31106.191406
100.05,1,31106.204426
102.5,50,31106.858026
102.65,55,31107.55938
102.95,68,31108.425288
102.55,51,31109.121172
102.75,55,31109.951586
105.35,107,31111.370037
101.55,31,31111.769018
104.3,91,31112.915373
104.15,83,31114.227091
104.2,84,31115.504938
105.7,114,31117.268206
104.3,86,31118.453026
102.85,58,31119.325807
104.0,80,31120.381572
103.95,79,31121.430784
103.35,67,31122.288137
103.0,60,31123.056739
100.05,1,31123.06926
102.3,46,31123.660365
103.8,76,31124.625939
104.35,87,31125.793994
103.35,67,31126.70572
103.3,79,31127.843892
105.15,103,31129.178591
104.4,94,31130.729846
103.8,76,31131.9073
103.0,60,31132.876223
102.95,59,31133.653457
104.0,80,31134.709873
103.35,67,31135.602048
103.85,78,31136.746961
102.65,53,31137.485655
102.15,43,31138.072777
-994.1,352,31142.560003
103.65,73,31143.497391
104.8,97,31144.767083
104.55,91,31146.191451
103.0,60,31147.186027
106.1,123,31149.104519
103.25,65,31149.939325
102.7,54,31150.642994
104.1,82,31151.706833
100.95,19,31151.952765
103.55,71,31152.84768
100.0,1,31152.868738
101.2,24,31153.179314
104.7,94,31154.375023
102.5,52,31155.03931
104.7,94,31156.235079
103.25,69,31157.234409
103.2,64,31158.059838
103.6,72,31158.966515
104.5,90,31160.215715
103.4,68,31161.088258
103.7,82,31162.271478
103.5,70,31163.356989
104.8,97,31164.97378
103.2,64,31165.828348
102.45,49,31166.486686
103.75,75,31167.461472
103.1,62,31168.26518
103.55,71,31169.185549
103.7,74,31170.134162
104.7,94,31171.323068
104.0,81,31172.370207
104.55,103,31173.893237
104.2,84,31174.986521
104.05,82,31176.114288
102.85,57,31176.870137
103.85,77,31178.030604
100.05,1,31178.045638
104.2,84,31179.370168
105.0,100,31180.96419
104.4,88,31182.103094
102.5,50,31182.757684
102.55,51,31183.404871
102.7,55,31184.280717
104.9,98,31185.570974
100.05,1,31185.586996
102.65,54,31186.292933
104.5,92,31187.467779
105.9,118,31188.961267
101.65,33,31189.378433
105.3,106,31190.889951
104.8,96,31192.195964
103.0,69,31193.073852
103.15,63,31193.9542
103.5,70,31194.937368
103.65,73,31196.022862
100.0,1,31196.036891
102.45,49,31196.723126
101.0,20,31197.035643
100.6,12,31197.206555
103.7,74,31198.185118
104.6,92,31199.358902
103.05,61,31200.264171
101.4,28,31200.671079
103.05,61,31201.466111
105.05,101,31202.762703
103.05,61,31203.560382
103.3,66,31204.40208
104.9,98,31205.620602
102.25,45,31206.178303
104.7,94,31207.403105
105.15,103,31208.84703
103.9,88,31210.150386
103.0,60,31211.169104
103.9,78,31212.401996
104.7,95,31213.773118
103.8,93,31214.964108
102.75,55,31215.683976
102.75,57,31216.419789
103.2,65,31217.266796
104.8,107,31218.861843
103.65,73,31219.791809
102.3,46,31220.37587
104.85,97,31221.613739
102.4,48,31222.22144
100.05,1,31222.233473
104.15,83,31223.284813
103.1,62,31224.075436
103.5,70,31224.970853
103.4,68,31225.999049
103.45,71,31227.131927
102.2,44,31227.864374
104.2,101,31229.354649
105.45,109,31230.738774
103.0,62,31231.506707
104.75,95,31232.748608
104.75,95,31233.983131
104.35,95,31235.221552
104.65,95,31236.457467
102.45,49,31237.088939
100.05,1,31237.101466
102.85,59,31237.902792
103.9,78,31239.017576
103.1,62,31239.81817
103.4,68,31240.687819
103.5,73,31241.65829
103.9,81,31242.810792
101.8,36,31243.378192
103.7,89,31244.763514
103.85,77,31245.956958
104.7,94,31247.145412
103.55,71,31248.05853
103.7,89,31249.189061
104.3,86,31250.25841
101.8,36,31250.709407
102.95,59,31251.466407
103.95,79,31252.468607
103.7,80,31253.471519
104.85,98,31254.839999
103.7,74,31255.8429
104.3,86,31256.941312
103.6,72,31257.93169
103.55,71,31258.925352
103.55,71,31259.984742
103.75,90,31261.292002
100.0,1,31261.305023
104.25,85,31262.378495
102.6,52,31263.065155
103.8,76,31264.078179
103.5,70,31265.019964
103.25,65,31265.9884
103.35,67,31266.857865
103.4,70,31267.785491
103.6,86,31268.893397
103.5,70,31269.853076
105.0,106,31271.214375
101.65,33,31271.694765
105.2,104,31273.244345
104.45,89,31274.574451
104.65,99,31276.136272
104.35,87,31277.387525
104.5,91,31278.577361
104.65,93,31279.769695
101.8,37,31280.246651
103.25,65,31281.164597
101.3,26,31281.586559
103.2,77,31282.643724
103.75,75,31283.615212
104.8,99,31284.867619
103.5,70,31285.758996
103.25,65,31286.582715
104.75,98,31287.931156
103.35,67,31288.806006
102.85,57,31289.570304
103.35,67,31290.594524
105.15,105,31292.288895
104.65,93,31293.686624
105.2,104,31295.036754
105.45,109,31296.449435
102.05,43,31297.009592
104.05,81,31298.077457
104.3,87,31299.347893
103.3,66,31300.233681
104.2,94,31301.471934
101.35,28,31301.829843
102.9,58,31302.572794
102.55,51,31303.223538
105.0,100,31304.550888
105.1,102,31305.974113
100.45,9,31306.104484
102.3,46,31306.799506
100.05,1,31306.821558
102.4,48,31307.598818
103.8,76,31308.866154
103.9,78,31309.941455
104.05,81,31310.996016
103.7,74,31311.954922
102.3,46,31312.539886
102.35,47,31313.149214
103.5,70,31314.056238
102.5,50,31314.712711
103.3,66,31315.531311
103.25,74,31316.446914
102.4,48,31317.06266
102.4,50,31317.688921
103.45,69,31318.544944
103.8,76,31319.646757
103.15,63,31320.524674
103.0,60,31321.304174
103.3,66,31322.291626
102.35,47,31322.998215
102.65,53,31323.821914
102.8,63,31324.808038
102.0,40,31325.373866
103.75,75,31326.496233
103.35,67,31327.420351
103.8,76,31328.410164
104.65,93,31329.614714
102.3,46,31330.226028
104.9,98,31331.766622
103.65,73,31332.74603
105.0,100,31334.022727
104.2,84,31335.16923
103.4,68,31336.233558
101.95,39,31336.756921
103.85,88,31338.000841
104.25,90,31339.376646
104.5,90,31340.816824
103.6,72,31341.789552
101.85,37,31342.272796
101.3,26,31342.604921
104.8,99,31343.920384
103.9,83,31344.982622
104.1,82,31346.034777
100.55,12,31346.21125
28.4,1200,31362.60141
102.2,44,31363.190257
102.35,47,31363.818935
101.65,34,31364.261266
103.1,62,31365.101926
103.1,62,31365.930649
105.25,114,31367.506944
101.25,25,31367.83771
103.8,76,31368.851486
102.15,43,31369.396325
104.45,89,31370.776525
100.05,1,31370.790041
103.35,67,31371.81828
103.0,60,31372.76589
103.9,78,31373.927797
103.75,75,31374.918894
100.05,1,31374.938953
